id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Locations,Tags,Categories,Dates,Addresses,_vc_post_settings,_wp_page_template,_qibla_mb_event_dates_multidatespicker,_qibla_mb_event_start_time_timepicker,_qibla_mb_event_end_time_timepicker,_qibla_mb_header_skin,_qibla_mb_sub_title,_qibla_mb_listing_expiration,_qibla_mb_is_featured,_qibla_mb_business_email,_qibla_mb_business_phone,_qibla_mb_site_url,_qibla_mb_social_facebook,_qibla_mb_social_twitter,_qibla_mb_social_instagram,_qibla_mb_social_linkedin,_qibla_mb_post_show_related,_qibla_mb_button_text,_qibla_mb_button_url,_qibla_mb_jumbotron_background_image,_qibla_mb_map_location_lat,_qibla_mb_map_location_lng,_qibla_mb_jumbotron_min_height,_qibla_mb_sidebar_position,_qibla_mb_jumbotron_disable,_qibla_mb_map_location_searcher,_qibla_mb_map_location,geolocation_formatted_address,_qibla_mb_event_dates_multidatespicker_start,_qibla_mb_event_dates_multidatespicker_end,region,_qibla_mb_map_location_all_data,_qibla_mb_event_dates_start_for_orderby,_last_viewed,_yst_prominent_words_version,_wp_old_slug,_yoast_wpseo_primary_event_locations,_yoast_wpseo_primary_event_categories,_heateor_sss_meta,_qibla_mb_hide_breadcrumb,_qibla_mb_social_tripadvisor,_qibla_mb_images,_qibla_mb_target_link,_yoast_wpseo_content_score,_yoast_wpseo_focuskeywords,onesignal_meta_box_present,onesignal_send_notification,slide_template,Status,Author,Slug,Format,Template,Parent,Order,"Comment Status","Ping Status"
39353,"Swansea University","Experience a clearing open day at Swansea University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/swansea-university-10/,https://www.odays.co/wp-content/uploads/2018/05/university207.jpg,university207.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university207.jpg,3048,university207,,,"Ashton-under-Lyne Sixth Form College - open evening - adult education",,,,,,,,,Swansea,Clearing|Undergraduate|Wales,University,2018-08-22,"Singleton Park Swansea SA28PP","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-22,1534503600,1534518000,transparent,"Clearing / late application - Singleton Campus",364,off,,"+44 800 094 9071",,,,,,on,"22 Aug - Booking Info",http://www.swansea.ac.uk/clearing/,3048,51.6106075,-3.9763939,200,right,off,"Singleton Park  Swansea SA28PP","51.6106075,-3.9763939:Singleton Park  Swansea SA28PP","Singleton Park  Swansea SA28PP",2018-08-22,2018-08-22,Wales,"51.6106075,-3.9763939:Singleton Park  Swansea SA28PP",2018-08-22,"2018-08-23 17:43:08",,,,,,,,,,,,,,,publish,7,swansea-university-10,,default,0,0,open,open
39354,"Swansea University","Experience a clearing open day at Swansea University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/swansea-university-11/,https://www.odays.co/wp-content/uploads/2018/05/university208.jpg,university208.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university208.jpg,3049,university208,,,"Ashton-under-Lyne Sixth Form College - open evening - adult education",,,,,,,,,Swansea,Clearing|Undergraduate|Wales,University,2018-08-22,"Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-22,1534503600,1534518000,transparent,"Clearing / late application - Bay Campus",364,off,,"+44 800 094 9071",,,,,,on,"22 Aug - Booking Info",http://www.swansea.ac.uk/clearing/,3049,51.6189426,-3.8787793,200,right,off,"Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN","51.6189426,-3.8787793:Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN","Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN",2018-08-22,2018-08-22,Wales,"51.6189426,-3.8787793:Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN",2018-08-22,"2018-08-24 08:13:30",,,,,,,,,,,,,,,publish,7,swansea-university-11,,default,0,0,open,open
39355,"Swansea University","Experience a clearing open day at Swansea University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/swansea-university-12/,https://www.odays.co/wp-content/uploads/2018/05/university209.jpg,university209.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university209.jpg,3050,university209,,,"Ashton-under-Lyne Sixth Form College - Open Evening - Higher Education",,,,,,,,,Swansea,Clearing|Undergraduate|Wales,University,2018-08-21,"Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-21,1534503600,1534518000,transparent,"Clearing / late application - Bay Campus",364,off,,"+44 800 094 9071",,,,,,on,"21 Aug - Booking Info",http://www.swansea.ac.uk/clearing/,3050,51.6189426,-3.8787793,200,right,off,"Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN","51.6189426,-3.8787793:Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN","Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN",2018-08-21,2018-08-21,Wales,"51.6189426,-3.8787793:Bay Campus Fabian Way, Crymlyn Burrows Swansea SA1 8EN",2018-08-21,,,,,,,,,,,,,,,,publish,7,swansea-university-12,,default,0,0,open,open
39356,"Cardiff Metropolitan University","Experience a clearing open day at Cardiff Metropolitan University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/cardiff-metropolitan-university/,https://www.odays.co/wp-content/uploads/2018/05/university2010.jpg,university2010.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2010.jpg,3051,university2010,,,"Ashton-under-Lyne Sixth Form College - Open Evening - Higher Education",,,,,,,,,Cardiff,Clearing|Undergraduate|Wales,University,2018-08-18,"Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534521600,transparent,"Clearing Open Day - Llandaff Campus",364,off,,"+44 29 2041 6042",,,,,,on,"18 Aug - Booking Info",http://www.cardiffmet.ac.uk/opendays,3051,51.4962322,-3.2131349,200,right,off,"Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB","51.4962322,-3.2131349:Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB","Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB",2018-08-18,2018-08-18,Wales,"51.4962322,-3.2131349:Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB",2018-08-18,"2018-08-24 03:17:29",,,,,,,,,,,,,,,publish,7,cardiff-metropolitan-university,,default,0,0,open,open
39357,"Cardiff Metropolitan University","Experience a clearing open day at Cardiff Metropolitan University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/cardiff-metropolitan-university-2/,https://www.odays.co/wp-content/uploads/2018/05/university2011.jpg,university2011.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2011.jpg,3052,university2011,,,"Ashton-under-Lyne Sixth Form College - Open Evening - Higher Education",,,,,,,,,Cardiff,Clearing|Undergraduate|Wales,University,2018-08-18,"Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534521600,transparent,"Clearing Open Day - Cyncoed Campus",364,off,,"+44 29 2041 6042",,,,,,on,"18 Aug - Booking Info",http://www.cardiffmet.ac.uk/opendays,3052,51.510493,-3.161761,200,right,off,"Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD","51.510493,-3.161761:Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD","Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD",2018-08-18,2018-08-18,Wales,"51.510493,-3.161761:Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD",2018-08-18,"2018-08-22 08:59:33",,,,,,,,,,,,,,,publish,7,cardiff-metropolitan-university-2,,default,0,0,open,open
39358,"Cardiff Metropolitan University","Experience a clearing open day at Cardiff Metropolitan University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/cardiff-metropolitan-university-3/,https://www.odays.co/wp-content/uploads/2018/05/university2012.jpg,university2012.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2012.jpg,3053,university2012,,,"Cardiff Metropolitan University",,,,,,,,,Cardiff,Clearing|Undergraduate|Wales,University,2018-08-19,"Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-19,1534500000,1534521600,transparent,"Clearing Open Day - Llandaff Campus",364,off,,"+44 29 2041 6042",,,,,,on,"19 Aug - Booking Info",http://www.cardiffmet.ac.uk/opendays,3053,51.4962322,-3.2131349,200,right,off,"Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB","51.4962322,-3.2131349:Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB","Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB",2018-08-19,2018-08-19,Wales,"51.4962322,-3.2131349:Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB",2018-08-19,,,,,,,,,,,,,,,,publish,7,cardiff-metropolitan-university-3,,default,0,0,open,open
39359,"Cardiff Metropolitan University","Experience a clearing open day at Cardiff Metropolitan University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/cardiff-metropolitan-university-4/,https://www.odays.co/wp-content/uploads/2018/05/university2013.jpg,university2013.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2013.jpg,3054,university2013,,,"Cardiff Metropolitan University",,,,,,,,,Cardiff,Clearing|Undergraduate|Wales,University,2018-08-19,"Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-19,1534500000,1534521600,transparent,"Clearing Open Day - Cyncoed Campus",364,off,,"+44 29 2041 6042",,,,,,on,"19 Aug - Booking Info",http://www.cardiffmet.ac.uk/opendays,3054,51.510493,-3.161761,200,right,off,"Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD","51.510493,-3.161761:Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD","Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD",2018-08-19,2018-08-19,Wales,"51.510493,-3.161761:Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD",2018-08-19,,,,,,,,,,,,,,,,publish,7,cardiff-metropolitan-university-4,,default,0,0,open,open
39360,"Cardiff Metropolitan University","Experience a clearing open day at Cardiff Metropolitan University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/cardiff-metropolitan-university-5/,https://www.odays.co/wp-content/uploads/2018/05/university2014.jpg,university2014.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2014.jpg,3055,university2014,,,"Loreto Sixth Form College - Open Day",,,,,,,,,Cardiff,Clearing|Undergraduate|Wales,University,2018-08-21,"Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-21,1534500000,1534521600,transparent,"Clearing Open Day - Llandaff Campus",364,off,,"+44 29 2041 6042",,,,,,on,"21 Aug - Booking Info",http://www.cardiffmet.ac.uk/opendays,3055,51.4962322,-3.2131349,200,right,off,"Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB","51.4962322,-3.2131349:Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB","Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB",2018-08-21,2018-08-21,Wales,"51.4962322,-3.2131349:Llandaff Cmapus Western Avenue South Glamorgan CF5 2YB",2018-08-21,,,,,,,,,,,,,,,,publish,7,cardiff-metropolitan-university-5,,default,0,0,open,open
39361,"Cardiff Metropolitan University","Experience a clearing open day at Cardiff Metropolitan University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/cardiff-metropolitan-university-6/,https://www.odays.co/wp-content/uploads/2018/05/university2015.jpg,university2015.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2015.jpg,3056,university2015,,,"Loreto Sixth Form College - Open Day",,,,,,,,,Cardiff,Clearing|Undergraduate|Wales,University,2018-08-21,"Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-21,1534500000,1534521600,transparent,"Clearing Open Day - Cyncoed Campus",364,off,,"+44 29 2041 6042",,,,,,on,"21 Aug - Booking Info",http://www.cardiffmet.ac.uk/opendays,3056,51.510493,-3.161761,200,right,off,"Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD","51.510493,-3.161761:Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD","Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD",2018-08-21,2018-08-21,Wales,"51.510493,-3.161761:Cyncoed Cmapus Cyncoed Road South Glamorgan CF23 6XD",2018-08-21,"2018-08-24 02:26:09",,,,,,,,,,,,,,,publish,7,cardiff-metropolitan-university-6,,default,0,0,open,open
39362,"Royal Holloway University of London","Experience a clearing open day at Royal Holloway, University of London, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/royal-holloway-university-of-london/,https://www.odays.co/wp-content/uploads/2018/05/university2017.jpg,university2017.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2017.jpg,3058,university2017,,,"Newham Sixth Form College - Open Day",,,,,,,,,London,Clearing|Undergraduate|London,University,2018-08-17,"Egham Hill Surrey TW20 0EX","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-17,1534500000,1534518000,transparent,"Clearing Visit Day",364,off,campus-tours@royalholloway.ac.uk,"+44 1784 434455",,,,,,on,"17 Aug - Booking Info",,3058,51.425673,-0.5630625,200,right,off,"Egham Hill  Surrey TW20 0EX","51.425673,-0.5630625:Egham Hill  Surrey TW20 0EX","Egham Hill  Surrey TW20 0EX",2018-08-17,2018-08-17,London,"51.425673,-0.5630625:Egham Hill  Surrey TW20 0EX",2018-08-17,"2018-08-22 22:49:42",,,,,,,,,,,,,,,publish,7,royal-holloway-university-of-london,,default,0,0,open,open
39363,"Royal Holloway University of London","Experience a clearing open day at Royal Holloway, University of London, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/royal-holloway-university-of-london-2/,https://www.odays.co/wp-content/uploads/2018/05/university2018.jpg,university2018.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2018.jpg,3059,university2018,,,"East Norfolk Sixth Form College - Open Morning",,,,,,,,,London,Clearing|Undergraduate|London,University,2018-08-18,"Egham Hill Surrey TW20 0EX","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534518000,transparent,"Clearing Visit Day",364,off,campus-tours@royalholloway.ac.uk,"+44 1784 434455",,,,,,on,"18 Aug - Booking Info",,3059,51.425673,-0.5630625,200,right,off,"Egham Hill  Surrey TW20 0EX","51.425673,-0.5630625:Egham Hill  Surrey TW20 0EX","Egham Hill  Surrey TW20 0EX",2018-08-18,2018-08-18,London,"51.425673,-0.5630625:Egham Hill  Surrey TW20 0EX",2018-08-18,,,,,,,,,,,,,,,,publish,7,royal-holloway-university-of-london-2,,default,0,0,open,open
39364,"University Centre at Leeds City College","Experience a clearing open day at University Centre at Leeds City College, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/university-centre-at-leeds-city-college/,https://www.odays.co/wp-content/uploads/2018/05/university2020.jpg,university2020.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2020.jpg,3061,university2020,,,"Sir Isaac Newton Sixth Form - Open Evening - Year 7's",,,,,,,,,Leeds,"Clearing|Undergraduate|Yorkshire and Humberside",University,2018-08-22,"Park Lane West Yorkshire LS3 1AA","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-22,1534514400,1534532400,transparent,"Clearing Open Day",364,off,admissions@ucleeds.ac.uk,"+44 113 2162406",,,,,,on,"22 Aug - Booking Info",https://www.leedscitycollege.ac.uk/whats-happening/events/university-centre-clearing-open-afternoons-2018/,3061,53.8001855,-1.5570395,200,right,off,"Park Lane  West Yorkshire LS3 1AA","53.8001855,-1.5570395:Park Lane  West Yorkshire LS3 1AA","Park Lane  West Yorkshire LS3 1AA",2018-08-22,2018-08-22,"Yorkshire and Humberside","53.8001855,-1.5570395:Park Lane  West Yorkshire LS3 1AA",2018-08-22,,,,,,,,,,,,,,,,publish,7,university-centre-at-leeds-city-college,,default,0,0,open,open
39365,"University for the Creative Arts","Experience a clearing open day at University for the Creative Arts, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/university-for-the-creative-arts-7/,https://www.odays.co/wp-content/uploads/2018/05/university2021.jpg,university2021.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2021.jpg,3062,university2021,,,"Lowestoft Sixth Form College - Open evening",,,,,,,,,Surrey,"Clearing|Undergraduate|South East England",University,2018-08-18,"Falkner Road Surrey GU9 7DS","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534507200,transparent,"Clearing Open Morning - Farnham campus",364,off,enquries@uca.ac.uk,"+44 1252 892 883",,,,,,on,"18 Aug - Booking Info",https://www.uca.ac.uk/clearing/visit-day/?utm_source=ucas&utm_medium=digital&utm_campaign=clearing&utm_term=event-listing,3062,51.2150866,-0.805373,200,right,off,"Falkner Road  Surrey GU9 7DS","51.2150866,-0.805373:Falkner Road  Surrey GU9 7DS","Falkner Road  Surrey GU9 7DS",2018-08-18,2018-08-18,"South East England","51.2150866,-0.805373:Falkner Road  Surrey GU9 7DS",2018-08-18,,,,,,,,,,,,,,,,publish,7,university-for-the-creative-arts-7,,default,0,0,open,open
39366,"University for the Creative Arts","Experience a clearing open day at University for the Creative Arts, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/university-for-the-creative-arts-8/,https://www.odays.co/wp-content/uploads/2018/05/university1.jpg,university1.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university1.jpg,3063,university1,,,"Suffolk One - Open Evening",,,,,,,,,Canterbury,"Clearing|Undergraduate|South East England",University,2018-08-18,"New Dover Road Kent CT1 3AN","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534507200,transparent,"Clearing Open Morning - Canterbury campus",364,off,enquries@uca.ac.uk,"+44 1252 892 883",,,,,,on,"18 Aug - Booking Info",https://www.uca.ac.uk/clearing/visit-day/?utm_source=ucas&utm_medium=digital&utm_campaign=clearing&utm_term=event-listing,3063,51.274956,1.0904816,200,right,off,"New Dover Road  Kent CT1 3AN","51.274956,1.0904816:New Dover Road  Kent CT1 3AN","New Dover Road  Kent CT1 3AN",2018-08-18,2018-08-18,"South East England","51.274956,1.0904816:New Dover Road  Kent CT1 3AN",2018-08-18,"2018-08-23 23:27:47",,,,,,,,,,,,,,,publish,7,university-for-the-creative-arts-8,,default,0,0,open,open
39367,"University for the Creative Arts","Experience a clearing open day at University for the Creative Arts, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/university-for-the-creative-arts-9/,https://www.odays.co/wp-content/uploads/2018/05/university2.jpg,university2.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2.jpg,3064,university2,,,"Suffolk One - Open Evening",,,,,,,,,Surrey,"Clearing|Undergraduate|South East England",University,2018-08-18,"Ashley Road Surrey KT18 5BE","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534507200,transparent,"Clearing Open Morning - Epsom campus",364,off,enquries@uca.ac.uk,"+44 1252 892 883",,,,,,on,"18 Aug - Booking Info",https://www.uca.ac.uk/clearing/visit-day/?utm_source=ucas&utm_medium=digital&utm_campaign=clearing&utm_term=event-listing,3064,51.3298995,-0.2654638,200,right,off,"Ashley Road  Surrey KT18 5BE","51.3298995,-0.2654638:Ashley Road  Surrey KT18 5BE","Ashley Road  Surrey KT18 5BE",2018-08-18,2018-08-18,"South East England","51.3298995,-0.2654638:Ashley Road  Surrey KT18 5BE",2018-08-18,,,,,,,,,,,,,,,,publish,7,university-for-the-creative-arts-9,,default,0,0,open,open
39368,"University for the Creative Arts","Experience a clearing open day at University for the Creative Arts, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/university-for-the-creative-arts-10/,https://www.odays.co/wp-content/uploads/2018/05/university3.jpg,university3.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university3.jpg,3065,university3,,,"Suffolk One - Open Evening",,,,,,,,,Kent,"Clearing|Undergraduate|South East England",University,2018-08-18,"Fort Pitt Kent ME1 1DZ","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534507200,transparent,"Clearing Open Morning -Rochester campus",364,off,enquries@uca.ac.uk,"+44 1252 892 883",,,,,,on,"18 Aug - Booking Info",https://www.uca.ac.uk/clearing/visit-day/?utm_source=ucas&utm_medium=digital&utm_campaign=clearing&utm_term=event-listing,3065,51.381703,0.514458,200,right,off,"Fort Pitt  Kent ME1 1DZ","51.381703,0.514458:Fort Pitt  Kent ME1 1DZ","Fort Pitt  Kent ME1 1DZ",2018-08-18,2018-08-18,"South East England","51.381703,0.514458:Fort Pitt  Kent ME1 1DZ",2018-08-18,"2018-08-23 23:31:35",,,,,,,,,,,,,,,publish,7,university-for-the-creative-arts-10,,default,0,0,open,open
39369,"University of Suffolk","Experience a clearing open day at University of Suffolk, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/university-of-suffolk/,https://www.odays.co/wp-content/uploads/2018/05/university4.jpg,university4.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university4.jpg,3066,university4,,,"Suffolk One - Open Evening",,,,,,,,,Suffolk,"Clearing|Undergraduate|Eastern England",University,2018-08-18,"Waterfront Building Neptune Quay Suffolk IP4 1QJ","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534514400,transparent,"Open Event",364,off,,"+44 1473 338833",,,,,,on,"18 Aug - Booking Info",https://www.uos.ac.uk/content/open-events,3066,52.0522152,1.1633402,200,right,off,"Waterfront Building Neptune Quay Suffolk IP4 1QJ","52.0522152,1.1633402:Waterfront Building Neptune Quay Suffolk IP4 1QJ","Waterfront Building Neptune Quay Suffolk IP4 1QJ",2018-08-18,2018-08-18,"Eastern England","52.0522152,1.1633402:Waterfront Building Neptune Quay Suffolk IP4 1QJ",2018-08-18,"2018-08-23 23:27:56",,,,,,,,,,,,,,,publish,7,university-of-suffolk,,default,0,0,open,open
39370,"University of Suffolk","Experience a clearing open day at University of Suffolk, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/university-of-suffolk-2/,https://www.odays.co/wp-content/uploads/2018/05/university5.jpg,university5.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university5.jpg,3067,university5,,,"Farnham Sixth Form College - Open Evening",,,,,,,,,Suffolk,"Clearing|Undergraduate|Eastern England",University,2018-08-22,"Waterfront Building Neptune Quay Suffolk IP4 1QJ","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-22,1534521600,1534532400,transparent,"Open Event",364,off,,"+44 1473 338833",,,,,,on,"22 Aug - Booking Info",https://www.uos.ac.uk/content/open-events,3067,52.0522152,1.1633402,200,right,off,"Waterfront Building Neptune Quay Suffolk IP4 1QJ","52.0522152,1.1633402:Waterfront Building Neptune Quay Suffolk IP4 1QJ","Waterfront Building Neptune Quay Suffolk IP4 1QJ",2018-08-22,2018-08-22,"Eastern England","52.0522152,1.1633402:Waterfront Building Neptune Quay Suffolk IP4 1QJ",2018-08-22,,,,,,,,,,,,,,,,publish,7,university-of-suffolk-2,,default,0,0,open,open
39371,"University College Birmingham","Experience a clearing open day at University College Birmingham, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/university-college-birmingham-15/,https://www.odays.co/wp-content/uploads/2018/05/university6.jpg,university6.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university6.jpg,3068,university6,,,"Farnham Sixth Form College - Open Evening",,,,,,,,,Birmingham,"Clearing|Undergraduate|West Midlands",University,2018-08-22,"UCB West Midlands B3 1PW","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-22,1534510800,1534516200,transparent,"Open Day",364,off,,"+44 121 604 1040",,,,,,on,"22 Aug - Booking Info",https://www.ucb.ac.uk/our-courses/undergraduate/clearing/apply-through-clearing.aspx,3068,52.4825568,-1.9086318,200,right,off,"UCB  West Midlands B3 1PW","52.4825568,-1.9086318:UCB  West Midlands B3 1PW","UCB  West Midlands B3 1PW",2018-08-22,2018-08-22,"West Midlands","52.4825568,-1.9086318:UCB  West Midlands B3 1PW",2018-08-22,,,,,,,,,,,,,,,,publish,7,university-college-birmingham-15,,default,0,0,open,open
39372,"University of Loughborough","Experience a clearing open day at Loughborough University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/university-of-loughborough-4/,https://www.odays.co/wp-content/uploads/2018/05/university7.jpg,university7.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university7.jpg,3069,university7,,,"Farnham Sixth Form College - Open Evening",,,,,,,,,Leicestershire,"Clearing|Undergraduate|East Midlands",University,2018-08-18,"Epinal Way Leicestershire LE11 3TU","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534514400,transparent,"Open House",364,off,,"+44 1509 222252",,,,,,on,"18 Aug - Booking Info",http://www.lboro.ac.uk/clearing/open-house/,3069,52.769227,-1.224632,200,right,off,"Epinal Way  Leicestershire LE11 3TU","52.769227,-1.224632:Epinal Way  Leicestershire LE11 3TU","Epinal Way  Leicestershire LE11 3TU",2018-08-18,2018-08-18,"East Midlands","52.769227,-1.224632:Epinal Way  Leicestershire LE11 3TU",2018-08-18,"2018-08-22 22:59:07",,,,,,,,,,,,,,,publish,7,university-of-loughborough-4,,default,0,0,open,open
